	token	label	distance
593	Sarah	25	1.5512357950210571
592	Sammy	25	1.5512357950210571
1915	junior	25	1.5512357950210571
115	Bryan	25	1.5512357950210571
590	Sally	25	1.5512357950210571
586	Ryan	25	1.5512357950210571
629	Sergeant	25	1.5512357950210571
2670	senior	25	1.5512357950210571
147	Cook	25	1.5512357950210571
702	Timothy	25	1.5512357950210571
153	Daisy	25	1.5512357950210571
152	Cramer	25	1.5512357950210571
706	Tommy	25	1.5512357950210571
3049	willcock	25	1.5512357950210571
708	Tony	25	1.5512357950210571
91	Bill	25	1.5512357950210571
92	Billy	25	1.5512357950210571
158	Deborah	25	1.5512357950210571
269	Glenn	25	1.5512357950210571
155	Dane	25	1.5512357950210571
154	Dan	25	1.5512357950210571
699	Theodore	25	1.5512357950210571
2376	oberstleutnant	25	1.5512357950210571
271	Gordon	25	1.5512357950210571
274	Graham	25	1.5512357950210571
694	Terence	25	1.5512357950210571
686	Ted	25	1.5512357950210571
673	Suzanne	25	1.5512357950210571
134	Charge	25	1.5512357950210571
162	Dienstwaffe	21	1.58840012550354
3058	wirkung	21	1.58840012550354
264	Gewehr	21	1.58840012550354
1702	handgranate	21	1.58840012550354
353	Kanone	21	1.58840012550354
204	Explosion	21	1.58840012550354
349	Kaliber	21	1.58840012550354
1700	handfeuerwaffen	21	1.58840012550354
2980	volltreffer	21	1.58840012550354
2976	visiert	21	1.58840012550354
239	Garbe	21	1.58840012550354
2996	waffen	21	1.58840012550354
255	Geschoss	21	1.58840012550354
537	Pistole	21	1.58840012550354
2619	scharfschütze	21	1.58840012550354
759	Waffe	21	1.58840012550354
2617	schallgedämpft	21	1.58840012550354
479	Munition	21	1.58840012550354
1414	entsichert	21	1.58840012550354
2388	ohr	21	1.58840012550354
2624	schießeisen	21	1.58840012550354
486	Mündung	21	1.58840012550354
2625	schießen	21	1.58840012550354
487	Mündungsfeuer	21	1.58840012550354
1500	feuerstöße	21	1.58840012550354
1499	feuern	21	1.58840012550354
2639	schrotflinte	21	1.58840012550354
554	Pulver	21	1.58840012550354
1490	fernglas	21	1.58840012550354
557	Querschläger	21	1.58840012550354
576	Revolver	21	1.58840012550354
2648	schuß	21	1.58840012550354
2649	schußwaffen	21	1.58840012550354
596	Schalldämpfer	21	1.58840012550354
1356	druckwelle	21	1.58840012550354
604	Schnellfeuergewehr	21	1.58840012550354
616	Schuss	21	1.58840012550354
619	Schusswaffe	21	1.58840012550354
784	Zielfernrohr	21	1.58840012550354
1296	dienstwaffen	21	1.58840012550354
1918	kalaschnikow	21	1.58840012550354
445	Maschinenpistole	21	1.58840012550354
2504	raketen	21	1.58840012550354
995	bewaffnen	21	1.58840012550354
996	bewaffnet	21	1.58840012550354
5	Abzug	21	1.58840012550354
2031	ladung	21	1.58840012550354
430	Magazin	21	1.58840012550354
2823	tatwaffe	21	1.58840012550354
2015	kurzläufig	21	1.58840012550354
1036	bomben	21	1.58840012550354
2481	projektile	21	1.58840012550354
474	Mordwaffe	21	1.58840012550354
2480	projektil	21	1.58840012550354
1250	dauerfeuer	21	1.58840012550354
695	Terrorist	9	1.6206245422363281
696	Teufel	9	1.6206245422363281
151	Coup	9	1.6206245422363281
96	Blödsinn	9	1.6206245422363281
183	Einbrecher	9	1.6206245422363281
95	Bluff	9	1.6206245422363281
98	Bombenleger	9	1.6206245422363281
2647	schurken	9	1.6206245422363281
2646	schurke	9	1.6206245422363281
982	berufsmörder	9	1.6206245422363281
981	berufskiller	9	1.6206245422363281
2411	papperlapapp	9	1.6206245422363281
715	Trick	9	1.6206245422363281
171	Dreck	9	1.6206245422363281
1324	donnerwetter	9	1.6206245422363281
58	Auftraggeber	9	1.6206245422363281
1818	hänsel	9	1.6206245422363281
226	Flegel	9	1.6206245422363281
898	auftragskiller	9	1.6206245422363281
1734	haufen	9	1.6206245422363281
27	Anfänger	9	1.6206245422363281
2933	verdammter	9	1.6206245422363281
1340	drahtzieher	9	1.6206245422363281
201	Erpresser	9	1.6206245422363281
1341	dran	9	1.6206245422363281
1819	hänsels	9	1.6206245422363281
740	Verbrecher	9	1.6206245422363281
1342	drauf	9	1.6206245422363281
720	Täter	9	1.6206245422363281
2502	raffinieren	9	1.6206245422363281
238	Ganove	9	1.6206245422363281
2019	köder	9	1.6206245422363281
1344	dreckskerl	9	1.6206245422363281
1024	bluffte	9	1.6206245422363281
621	Schweinerei	9	1.6206245422363281
546	Profi	9	1.6206245422363281
547	Profikiller	9	1.6206245422363281
464	Mistkerl	9	1.6206245422363281
465	Miststück	9	1.6206245422363281
2316	mörder	9	1.6206245422363281
1572	füße	9	1.6206245422363281
364	Killer	9	1.6206245422363281
1590	ganove	9	1.6206245422363281
448	Maulwurf	9	1.6206245422363281
376	Komplize	9	1.6206245422363281
600	Schlampe	9	1.6206245422363281
516	Palme	9	1.6206245422363281
305	Holzweg	9	1.6206245422363281
385	Kredithai	9	1.6206245422363281
425	Lümmel	9	1.6206245422363281
509	Opfer	9	1.6206245422363281
1023	bluffen	9	1.6206245422363281
485	Müll	9	1.6206245422363281
607	Schnüffler	9	1.6206245422363281
484	Mörder	9	1.6206245422363281
620	Schwein	9	1.6206245422363281
462	Mist	9	1.6206245422363281
363	Kerl	9	1.6206245422363281
1148	chevrolet	6	1.6602375507354736
212	Fahrertür	6	1.6602375507354736
229	Fond	6	1.6602375507354736
1161	chrysler	6	1.6602375507354736
51	Asphalt	6	1.6602375507354736
2288	motorboot	6	1.6602375507354736
60	Augenwinkel	6	1.6602375507354736
2417	parkplatz	6	1.6602375507354736
2416	parkers	6	1.6602375507354736
61	Ausfahrt	6	1.6602375507354736
213	Fahrzeug	6	1.6602375507354736
211	Fahrersitz	6	1.6602375507354736
453	Mercedes	6	1.6602375507354736
2458	polizeiwagen	6	1.6602375507354736
410	Lincoln	6	1.6602375507354736
400	Lastwagen	6	1.6602375507354736
413	Lkw	6	1.6602375507354736
386	Kreuzung	6	1.6602375507354736
185	Einfahrt	6	1.6602375507354736
383	Krankenwagen	6	1.6602375507354736
210	Fahrer	6	1.6602375507354736
373	Kofferraum	6	1.6602375507354736
2461	pontiac	6	1.6602375507354736
963	beifahrersitz	6	1.6602375507354736
962	beifahrer	6	1.6602375507354736
2415	parker	6	1.6602375507354736
209	Fahrbereitschaft	6	1.6602375507354736
2799	sumotori	6	1.6602375507354736
452	Menschenmenge	6	1.6602375507354736
477	Motor	6	1.6602375507354736
2414	parken	6	1.6602375507354736
292	Heckklappe	6	1.6602375507354736
2877	tucker	6	1.6602375507354736
334	Jeep	6	1.6602375507354736
522	Passant	6	1.6602375507354736
331	Jaguar	6	1.6602375507354736
718	Truck	6	1.6602375507354736
711	Transporter	6	1.6602375507354736
710	Toyota	6	1.6602375507354736
1459	fahrbahn	6	1.6602375507354736
588	Rücksitz	6	1.6602375507354736
122	Bürgersteig	6	1.6602375507354736
701	Tiefgarage	6	1.6602375507354736
1597	gaspedal	6	1.6602375507354736
298	Highway	6	1.6602375507354736
1598	gasse	6	1.6602375507354736
684	Taxi	6	1.6602375507354736
2665	seitenstraße	6	1.6602375507354736
283	Harley	6	1.6602375507354736
664	Streifenwagen	6	1.6602375507354736
287	Hauptstraße	6	1.6602375507354736
1856	interceptor	6	1.6602375507354736
2289	motorhaube	6	1.6602375507354736
408	Lieferwagen	6	1.6602375507354736
755	Vollgas	6	1.6602375507354736
1297	dienstwagen	6	1.6602375507354736
478	Motorradfahrer	6	1.6602375507354736
789	Zufahrt	6	1.6602375507354736
2785	straßenseite	6	1.6602375507354736
2783	straßenecke	6	1.6602375507354736
2784	straßenrand	6	1.6602375507354736
348	Junkie	6	1.6602375507354736
760	Wagentür	6	1.6602375507354736
2782	straßen	6	1.6602375507354736
2585	rückspiegel	6	1.6602375507354736
2781	straße	6	1.6602375507354736
2587	rückwärtsgang	6	1.6602375507354736
1775	hinni	20	1.8831028938293457
3028	werfen	20	1.8831028938293457
3064	wohnen	20	1.8831028938293457
3122	zimmern	20	1.8831028938293457
3125	zugreifen	20	1.8831028938293457
1782	hinweisen	20	1.8831028938293457
2137	lüften	20	1.8831028938293457
3126	zuhälter	20	1.8831028938293457
2002	kriegen	20	1.8831028938293457
2125	loszuwerden	20	1.8831028938293457
3106	zeigen	20	1.8831028938293457
2003	krieges	20	1.8831028938293457
3113	zeugen	20	1.8831028938293457
2044	landen	20	1.8831028938293457
2074	leichen	20	1.8831028938293457
2056	lassen	20	1.8831028938293457
1757	herausfinden	20	1.8831028938293457
2392	opfern	20	1.8831028938293457
2618	schalten	20	1.8831028938293457
741	Verfolger	20	1.8831028938293457
2632	schnappen	20	1.8831028938293457
2653	schützen	20	1.8831028938293457
2369	nutzen	20	1.8831028938293457
1411	entführen	20	1.8831028938293457
2345	nennen	20	1.8831028938293457
1417	entwischen	20	1.8831028938293457
1429	erlauben	20	1.8831028938293457
2595	sagen	20	1.8831028938293457
1435	ermorden	20	1.8831028938293457
1438	erpressen	20	1.8831028938293457
1440	erscheinen	20	1.8831028938293457
1441	erschießen	20	1.8831028938293457
1446	erwischen	20	1.8831028938293457
2327	nachweisen	20	1.8831028938293457
1460	fahren	20	1.8831028938293457
1466	fallen	20	1.8831028938293457
1495	festnehmen	20	1.8831028938293457
2754	stammen	20	1.8831028938293457
2760	stecken	20	1.8831028938293457
3012	warten	20	1.8831028938293457
803	absetzen	20	1.8831028938293457
1288	dienen	20	1.8831028938293457
2581	räumen	20	1.8831028938293457
997	beweisen	20	1.8831028938293457
989	bestätigen	20	1.8831028938293457
983	besagen	20	1.8831028938293457
974	benötigen	20	1.8831028938293457
971	benutzen	20	1.8831028938293457
2520	rechnen	20	1.8831028938293457
960	begehen	20	1.8831028938293457
957	befragen	20	1.8831028938293457
956	befinden	20	1.8831028938293457
951	bedrohen	20	1.8831028938293457
948	beauftragen	20	1.8831028938293457
946	beantworten	20	1.8831028938293457
912	ausschließen	20	1.8831028938293457
2549	riskiert	20	1.8831028938293457
877	arbeiten	20	1.8831028938293457
1245	darren	20	1.8831028938293457
868	antworten	20	1.8831028938293457
1255	davongekommen	20	1.8831028938293457
859	anklagen	20	1.8831028938293457
857	angreifer	20	1.8831028938293457
849	angeben	20	1.8831028938293457
1285	deuten	20	1.8831028938293457
2579	rächen	20	1.8831028938293457
2762	steigen	20	1.8831028938293457
2764	steuern	20	1.8831028938293457
2689	sichern	20	1.8831028938293457
2223	menschenleben	20	1.8831028938293457
2912	unterliegen	20	1.8831028938293457
2962	verüben	20	1.8831028938293457
2940	verhaften	20	1.8831028938293457
2961	verwunden	20	1.8831028938293457
2959	verwenden	20	1.8831028938293457
2958	verurteilen	20	1.8831028938293457
2952	versichern	20	1.8831028938293457
1699	handeln	20	1.8831028938293457
2929	verbrechen	20	1.8831028938293457
2931	verdammen	20	1.8831028938293457
2934	verdenken	20	1.8831028938293457
1543	fragen	20	1.8831028938293457
2950	verschaffen	20	1.8831028938293457
2946	vermuten	20	1.8831028938293457
2945	verkehren	20	1.8831028938293457
2937	verfolgen	20	1.8831028938293457
2930	verbrechern	20	1.8831028938293457
2898	ungeschoren	20	1.8831028938293457
1631	gestatten	20	1.8831028938293457
2884	tödlich	20	1.8831028938293457
1756	herausbekommen	20	1.8831028938293457
1564	fällen	20	1.8831028938293457
2272	morden	20	1.8831028938293457
1565	führen	20	1.8831028938293457
2865	tragen	20	1.8831028938293457
2997	wagen	20	1.8831028938293457
2885	töten	20	1.8831028938293457
2991	vorsprung	20	1.8831028938293457
2942	verhören	20	1.8831028938293457
2891	umbringen	20	1.8831028938293457
2013	kunststück	42	1.9127427339553833
2470	prima	42	1.9127427339553833
1081	brutalität	42	1.9127427339553833
1698	handbewegung	42	1.9127427339553833
18	Akzent	42	1.9127427339553833
894	auflachend	42	1.9127427339553833
895	aufmerksamkeit	42	1.9127427339553833
3026	wenigkeit	42	1.9127427339553833
1676	grimmig	42	1.9127427339553833
2990	vorsichtig	42	1.9127427339553833
900	augenbraue	42	1.9127427339553833
901	augenbrauen	42	1.9127427339553833
1994	kopfschütteln	42	1.9127427339553833
985	bescheiden	42	1.9127427339553833
961	behandschuhten	42	1.9127427339553833
1997	korrekt	42	1.9127427339553833
904	ausdrucksweise	42	1.9127427339553833
1155	chinesisch	42	1.9127427339553833
2041	lakonisch	42	1.9127427339553833
2012	kunst	42	1.9127427339553833
2989	vorsicht	42	1.9127427339553833
3149	äußerst	42	1.9127427339553833
483	Männerstimme	42	1.9127427339553833
1274	derart	42	1.9127427339553833
1618	gemessen	42	1.9127427339553833
276	Grimasse	42	1.9127427339553833
1609	gegenwehr	42	1.9127427339553833
2897	ungemein	42	1.9127427339553833
2894	unauffällig	42	1.9127427339553833
622	Schwierigkeit	42	1.9127427339553833
1407	englisch	42	1.9127427339553833
3085	würdevoll	42	1.9127427339553833
1443	erstklassig	42	1.9127427339553833
1444	ertönt	42	1.9127427339553833
2321	nachdrücklich	42	1.9127427339553833
1855	instinkt	42	1.9127427339553833
1562	fußtritt	42	1.9127427339553833
1546	frauenstimme	42	1.9127427339553833
316	Höflichkeit	42	1.9127427339553833
1825	hüstelte	42	1.9127427339553833
2652	schürzte	42	1.9127427339553833
1347	drein	42	1.9127427339553833
846	andeutungsweise	42	1.9127427339553833
2572	rundheraus	42	1.9127427339553833
1947	kenntnis	42	1.9127427339553833
3116	ziemlich	42	1.9127427339553833
2932	verdammt	42	1.9127427339553833
1823	höflich	42	1.9127427339553833
1312	diskret	42	1.9127427339553833
82	Bescheidenheit	42	1.9127427339553833
2611	sauber	42	1.9127427339553833
3105	zeigefinger	42	1.9127427339553833
1636	gewalt	42	1.9127427339553833
2229	methode	42	1.9127427339553833
738	Verblüffung	42	1.9127427339553833
2230	methoden	42	1.9127427339553833
707	Tonfall	42	1.9127427339553833
2163	manieren	42	1.9127427339553833
1548	frechheit	42	1.9127427339553833
