	adels_att	count
zurückkommst	0.00010051428398583084	1
gedacht	0.7607531547546387	72
erst	97.41471099853516	238
Geburtstagsfeier	0.0030527838971465826	5
deines	0.0694957748055458	9
Dass	0.000623284257017076	54
heute	17.87004280090332	161
stehen	0.2905755639076233	105
würdest	0.015831593424081802	26
wandte	1.8399604558944702	77
bestimmt	8.58910846710205	133
Herr	1.3219122886657715	131
mutmaßte	15.704523086547852	3
Herzlich	0.10122235864400864	7
willkommen	0.14664363861083984	22
hoffe	1002.2446899414062	34
Bilderbuchsommer	0.004538478329777718	1
ohne	0.034239575266838074	140
allzu	2.49888014793396	10
viel	0.026111116632819176	272
Regen	0.010922879911959171	19
Kälte	0.027753448113799095	8
damit	0.08947382122278214	224
bist	101.93408203125	311
vernünftig	0.03463975340127945	10
Angebot	0.01057005301117897	16
anzunehmen	0.019036097452044487	7
Dein	0.9388238787651062	33
Herz	1.0113954544067383	182
ahnte	1.9899187088012695	34
gefallen	0.07066622376441956	49
gleich	0.05574442446231842	202
hören	0.32975971698760986	60
bekommen	0.11747181415557861	68
Schweigend	0.02147991769015789	7
wartete	241.3865203857422	62
ab	390.49957275390625	252
kam	0.1660458892583847	283
Umschlag	0.033238861709833145	11
Tasche	0.03448661044239998	15
ers	0.007703577168285847	5
reichte	0.07031464576721191	48
vermutlich	0.059485238045454025	12
entbehren	0.0016790095251053572	2
denn	0.7601494789123535	492
betrachtete	1.200749397277832	45
ratlos	0.14272332191467285	9
nannte	0.746563196182251	22
vierstellige	0.3211331069469452	1
Summe	0.17652100324630737	6
zusammengekratzt	0.0003738130908459425	1
nimmst	0.03353996202349663	7
reist	0.013197444379329681	2
abreise	0.00011101733252871782	2
nächsten	0.039820604026317596	130
Zug	0.12929518520832062	17
ja	3.005319833755493	592
will	0.007482105866074562	309
Zukunft	0.023825179785490036	40
meinem	0.015517192892730236	85
fernhältst	0.0631617084145546	1
bringst	100.26806640625	6
Leben	1.4230235815048218	250
durcheinander	0.7698662877082825	4
tut	0.8508071899414062	111
gut	0.18019987642765045	416
versucht	0.09539899975061417	25
recht	0.3538132309913635	141
Mutter	0.960992693901062	323
begütigend	0.017444385215640068	2
Mannes	0.011056385934352875	23
Vorwürfe	0.027793413028120995	19
damals	0.27557429671287537	118
Kind	0.021457361057400703	120
Unglück	0.28736788034439087	24
beharrte	4.478464126586914	7
vergessen	137.80169677734375	57
Versuch	0.0061363596469163895	16
gestorben	2.26046085357666	13
retten	3.652639389038086	12
Tränen	0.17543141543865204	82
schimmerten	0.07093672454357147	4
hoch	0.023929519578814507	54
anrechnen	0.00029065224225632846	1
nachtragen	0.007566054351627827	2
Diese	0.0023284824565052986	49
Familie	0.0416250117123127	114
gebracht	0.22951558232307434	41
zulassen	12.719291687011719	5
weitermachen	0.0013034692965447903	3
kommt	0.7213166952133179	143
ins	0.006523402873426676	300
Haus	0.20108114182949066	178
sage	0.05188776180148125	35
Niemals	0.05142572522163391	9
Worten	0.32034388184547424	35
stapfte	0.0960627868771553	3
Küche	0.03831123188138008	115
heftig	0.025732435286045074	24
Tassen	0.19129545986652374	4
Anrichte	0.06202351674437523	5
klirrten	0.005158017389476299	2
Seine	0.01856374554336071	92
wischte	0.353040874004364	25
hastig	0.6917665600776672	11
Gib	647.455078125	19
deinem	0.020572232082486153	42
etwas	91.45304870605469	518
Zeit	0.2033999115228653	367
besinnen	0.0035949712619185448	3
ebenso	0.019105320796370506	32
entgegnete	2.15507435798645	29
Fehler	1.2323119640350342	20
kämpfen	0.0968298465013504	7
Dadurch	0.009655553847551346	4
