	adels_att	count
Agent	4.8913655281066895	253
e	0.18480949103832245	188
folgte	0.7216730713844299	50
fragenden	7.838400840759277	6
Blick	0.033509355038404465	231
Mitten	0.01200940553098917	3
Raum	0.31907957792282104	90
stehen	1.0407885313034058	111
blickte	2.976700782775879	69
Fenster	0.3929312825202942	101
durch	0.0552021749317646	403
gestiegen	0.1615833342075348	3
Regalen	0.038040630519390106	1
jede	0.24750371277332306	38
freie	0.7065561413764954	2
Wand	0.2449868619441986	59
säumten	131.34060668945312	5
Warum	0.04400375485420227	97
lagern	0.21490910649299622	1
digitalen	0.30010950565338135	3
Zeitalter	32.821250915527344	1
Akten	0.1378185749053955	12
Geschäftsleitung	0.26512718200683594	2
wenn	422.2664489746094	583
überhaupt	0.38777124881744385	124
notwendig	0.511162519454956	4
Vorzimmer	0.07596895098686218	5
Sekretärin	0.27609533071517944	25
sprach	0.691918134689331	64
selbst	0.3180675506591797	228
Schulterzucken	0.23121105134487152	1
Rande	0.1676478236913681	13
wahr	0.05755797401070595	82
zog	0.07447883486747742	144
paar	0.05418472737073898	242
Latexhandschuhe	136.14503479003906	4
meiner	0.058308400213718414	115
Tasche	0.31298351287841797	50
streifte	0.04543774574995041	13
Willkürlich	0.0033417390659451485	1
Akte	2.2507622241973877	23
Schrank	0.025340136140584946	16
klappte	0.2729637026786804	21
Darin	0.0867268294095993	8
befanden	0.04070992022752762	36
verschiedene	0.08137588202953339	15
Übernahmeverträge	0.175363227725029	1
Bestattungsunternehmer	0.002664811909198761	1
bestimmten	0.16817604005336761	19
Distrikt	0.25850626826286316	2
Ein	0.4957651197910309	364
Ordnerrücken	0.13078388571739197	1
zeigte	21.33379364013672	111
Distrikten	0.0022341632284224033	1
sortiert	3.0877416133880615	3
landesweit	0.763018786907196	2
erstreckten	2.61531400680542	1
Alle	0.033878181129693985	31
Verträge	0.2693715989589691	4
enthielten	0.37514668703079224	5
roten	0.020066313445568085	27
Stempel	0.13297688961029053	2
Aufschrift	36.34101104736328	11
Cancel	2.4342496395111084	1
Anscheinend	0.17144198715686798	7
wurden	0.05068609118461609	149
all	0.7428963780403137	37
diese	0.13526254892349243	301
Bestattern	0.00704569835215807	1
abgelehnt	0.30540841817855835	5
Wozu	0.007821282371878624	9
bewahrte	0.0284002386033535	4
Pane	0.916877269744873	11
neben	0.060401685535907745	115
...	0.3991565406322479	634
“	1.7456786632537842	309
begann	0.1411815881729126	64
Kalkowski	122.38115692138672	2
Wink	0.09045463055372238	5
Zaunpfahl	4.897214889526367	3
bemerken	0.043412864208221436	9
Weiter	0.002029845491051674	4
da	9.455615043640137	462
diesem	0.14199863374233246	221
Stimme	0.0972503125667572	183
ertönte	0.009602915495634079	18
jemand	0.32857534289360046	146
ihre	0.19275647401809692	312
Schulter	0.5739439129829407	46
„Du	0.9590515494346619	9
sollst	0.014072256162762642	9
fremden	7.698205471038818	3
Männern	1.734807014465332	25
unterhalten	0.5389149188995361	24
hörte	3.4811275005340576	98
Jemand	0.3601003885269165	19
laut	0.02796889841556549	67
sagen	0.0407213419675827	219
aufmerksam	4.976733207702637	19
wurde	0.03536345437169075	495
verstummte	2.083495616912842	6
„Und	0.4879142642021179	19
gar	0.0061835008673369884	145
freitagmorgens	0.0029994992073625326	1
zehn	0.03227877989411354	58
konnte	0.11858754605054855	559
erinnern	0.19446703791618347	37
jemals	0.04338165372610092	12
zuvor	0.18574176728725433	25
gleichzeitig	0.3000754714012146	30
Schreck	0.15163658559322357	3
zusammengezuckt	0.14784161746501923	1
frustriert	0.06201689690351486	4
gestöhnt	0.17359240353107452	1
weil	0.35285770893096924	127
selben	0.20224380493164062	16
erkannte	1.947745442390442	47
wer	0.16397778689861298	110
hinterrücks	23.897565841674805	2
überraschte	0.0381024070084095	9
„Oh	9.097955703735352	6
Gott	0.7204173803329468	31
seufzte	0.10097216814756393	32
gedehnt	0.2525838315486908	1
„Was	2.527907133102417	11
machst	0.25495806336402893	17
denn	0.0332334041595459	289
inzwischen	0.09522777795791626	86
getreten	0.2133272886276245	9
winkte	2.697000741958618	36
ab	3.7612483501434326	267
zwinkerte	0.6582944989204407	7
weißt	0.006347541231662035	37
kannst	6.703722953796387	56
ruhig	0.14090237021446228	62
Er	0.6918544173240662	1628
grinste	1.688468098640442	54
breiter	0.08809079974889755	5
abgedroschenen	0.005229483358561993	1
Witz	0.14293572306632996	7
Augen	0.02426467090845108	279
verdrehte	0.37000545859336853	19
verkniff	0.00835295021533966	2
Kommentar	1.5819934606552124	8
hakte	0.4217798411846161	22
;	0.022051740437746048	646
