	adels_att	count
kamen	0.42359158396720886	58
beiden	0.6136741042137146	282
Frauen	7.090752601623535	72
Kinder	0.2165190577507019	43
schienen	0.6464404463768005	32
vorhatte	3.7066118717193604	14
Die	0.021247008815407753	1301
riefen	1.574234962463379	2
:	4.813111305236816	367
lasst	0.17515891790390015	3
Totenglocke	1.9097718000411987	3
läuten	0.09294913709163666	3
beide	0.7803864479064941	106
Ihrer	1.2031445503234863	20
Seite	0.5090735554695129	228
denke	0.30270296335220337	93
Lust	0.05221038684248924	20
Ihr	0.022583993151783943	186
Haus	4.186784267425537	201
Deshalb	0.1827518790960312	77
warten	0.3006994128227234	80
gemeinsam	1.670718789100647	12
ab	1.2696878910064697	304
ereignet	5.840599060058594	2
Bestimmt	6.135271072387695	17
unsere	0.19567683339118958	83
Verwandlung	24.06268882751465	5
flüsterte	0.01896980032324791	120
Monroe	28.216106414794922	9
eingehen	0.10206572711467743	7
anderes	2.9186997413635254	83
Vorrang.	0.050036441534757614	1
Ruf	0.01973767578601837	16
Achtung	6.990899085998535	3
Treppe	0.9432687163352966	73
fuhr	0.13568994402885437	123
herum	2.8338136672973633	107
aufgefallen	35.74668502807617	26
Treppenmitte	1.3315720558166504	1
standen	2.2764041423797607	121
zwei	25.125398635864258	204
Gestalten	2.462639093399048	48
Grau	2.4654808044433594	17
Eigentlich	0.8728684186935425	26
mal	1.5424343347549438	340
besonders	12.601133346557617	46
überrascht	2.6668500900268555	55
Erscheinen	0.047296490520238876	5
Auch	5.119235515594482	295
erging	2.3427445888519287	9
so.	1.3627092838287354	20
gab	0.1353883296251297	491
zwar	0.24781911075115204	121
Kommentar	2.05031156539917	11
sagte	0.014664546586573124	548
wohl	2.423173427581787	164
Ähnlichem	101.0513916015625	1
gerechnet	0.10257476568222046	33
Anders	4.5688157081604	3
zeigten	0.06784233450889587	18
geschockt	0.276614248752594	10
Statuen	4.167011737823486	5
Ihre	1.480757713317871	133
Blicke	0.38197779655456543	27
vorn	0.10632374882698059	73
gerichtet	1.5725409984588623	16
ließen	2.4238908290863037	40
Grauen	0.4663684368133545	26
kannten	0.13056692481040955	21
wussten	0.2029503732919693	37
grundlos	0.5983084440231323	11
erschienen	5.162353515625	32
oder	0.3153415620326996	400
wollten	1.1921629905700684	88
beenden	0.41049429774284363	6
Bisher	4.433738708496094	25
keinem	3.133753538131714	16
Menschen	1.0290300846099854	322
gestattet	0.02579317055642605	3
betreten	6.0230536460876465	28
Cyril	13.145654678344727	1
bekam	0.20491749048233032	114
dünne	0.5444690585136414	16
trug	3.3680384159088135	89
grauen	0.4989693760871887	25
Straßenanzug	0.09338047355413437	1
weichen	0.259799987077713	14
Filzhut	0.7108427286148071	1
schwarzen	0.5906386375427246	40
Silberknauf	62.60598373413086	1
gegeben	0.20029348134994507	66
Gemälden	1.5294040441513062	3
als	0.17718741297721863	1223
würden	2.549973249435425	89
interessieren	0.019990360364317894	4
stützte	0.05996190756559372	14
lässiger	1.5321840047836304	1
eleganter	0.1394464522600174	1
Haltung	3.1941847801208496	20
Vorhang	0.26649075746536255	17
verborgen	1.0383974313735962	11
ließ	0.3954450488090515	311
verfolgte	0.2717938721179962	8
angespannt	6.388998031616211	6
jede	0.2382097691297531	27
seiner	4.564906120300293	250
Bewegungen	0.19966678321361542	25
el	62.51885986328125	21
abgesprochen	0.38049593567848206	5
Zeichen	0.3249315619468689	28
geben	1.6373708248138428	97
tatsächlich	0.5638510584831238	85
Gouverneur	2.0175724029541016	5
Canterville	2.5917563438415527	3
handelte	8.025667190551758	29
Mann	0.06931985169649124	429
Maske	0.10107316076755524	11
ebten	0.5237995386123657	6
gestern	0.09528950601816177	17
Abend	0.29930582642555237	64
später	0.08580774813890457	160
diesem	0.05878860503435135	251
Saal	0.22669772803783417	4
beobachtet	5.572465419769287	16
Vorhangspalt	0.5047141909599304	1
herüberblickte	0.04532390087842941	2
