	words	loglike
302	abfärbt	
303	abführen	75.04524998232709
304	abführmittel	
305	abführte	11.439748280145086
306	abführten	0.13993107914021963
307	abfüllanlage	1.0994074257465691
308	abfüllen	0.6272771753687194
309	abgab	12.966562265338588
310	abgabe	0.029550792041977747
311	abgaben	2.5097175300198042
312	abgabetermin	
313	abgang	27.418080205889098
314	abgase	0.6511921075604232
315	abgasen	5.585827308354076
316	abgearbeitet	1.0792531870082458
317	abgearbeiteten	0.03375838825960226
318	abgebaut	8.216890102744706
319	abgebe	0.013997802970754314
320	abgeben	2.2860258244290605
321	abgebildet	0.5395683389770269
322	abgebildete	0.7454423420419496
323	abgebildeten	1.8433684533147883
324	abgebissen	0.3522272294300244
325	abgeblasen	10.256989434406169
326	abgeblendeten	0.3255960537802116
327	abgeblieben	33.27059264154266
328	abgeblitzt	1.4410308890386883
329	abgeblockt	3.7362998207133566
330	abgeblättert	7.420190628148532
331	abgeblätterte	5.719874140072543
332	abgebogen	20.35027650660291
333	abgebracht	3.0490394573996324
334	abgebrannt	4.903705090643776
335	abgebrannte	0.038504909070710636
336	abgebrannten	18.174502902072973
337	abgebremst	0.09519146110592258
338	abgebrochen	4.231723451156213
339	abgebrochene	8.748192967467999
340	abgebrochenen	4.704578815265384
341	abgebrochenes	
342	abgebrummt	16.285788333322348
343	abgebröckelt	0.918114248308721
344	abgebrüht	1.9925878959958823
345	abgebrühte	8.410781608605292
346	abgebrühten	15.258288402954616
347	abgebrühter	14.993705626290062
348	abgebrühtheit	2.7726353284383465
349	abgebucht	2.7726353284383465
350	abgebunden	1.3772358827646558
351	abgebusselt	
352	abgebusserlt	
353	abgebürstet	
354	abgebüßt	0.03375838825960226
355	abgedampft	1.0994074257465691
356	abgedeckt	0.15079973769197075
357	abgedeckte	3.696847104584462
358	abgedeckten	5.247754620028436
359	abgedichtet	1.4078534000481087
360	abgedreht	8.795259405972553
361	abgedriftet	
362	abgedroschen	0.682525823095651
363	abgedroschene	0.0005455602060376805
364	abgedroschenen	5.719874140072543
365	abgedruckt	4.601029802013612
366	abgedrängt	0.04158084822298369
367	abgedrückt	14.84345983729266
368	abgedunkelt	2.0158999824222548
369	abgedunkelte	
370	abgedunkelten	11.602537215461767
371	abgeebbt	0.0016366806181130344
372	abgeerntet	2.8820617780773765
373	abgeernteten	0.40852106968596646
374	abgefackelt	6.586676644761551
375	abgefahren	4.449674375575075
376	abgefallen	17.681226173375705
377	abgefallenen	
378	abgefangen	8.957102866628755
379	abgefasst	0.027995605941508628
380	abgefaßt	0.28401651268694983
381	abgefedert	0.0005455602060376805
382	abgefertigt	0.1698754544395773
383	abgefeuert	173.95724457434466
384	abgefeuerte	2.8578167138591066
385	abgefeuerten	4.621058880730575
386	abgeflacht	0.918114248308721
387	abgeflachte	0.03375838825960226
388	abgeflachten	
389	abgeflaut	2.6095174887565626
390	abgeflogen	2.6095174887565626
391	abgeflossen	0.03375838825960226
392	abgefragt	2.7726353284383465
393	abgefressen	
394	abgefunden	26.461970055361775
395	abgefälscht	13.02535717111392
396	abgefärbt	0.002182240824150722
397	abgeführt	40.42816415567531
398	abgefüllt	4.661733669348071
399	abgegangen	0.021451200500110956
400	abgegeben	0.92759380375497
401	abgegebene	
402	abgegebenen	
403	abgeglichen	45.201342412634105
404	abgeglitten	0.06751677651920451
405	abgegolten	0.038504909070710636
406	abgegrast	11.916625051334046
407	abgegrenzt	6.110420612535094
408	abgegrenzte	
409	abgegrenzten	0.918114248308721
410	abgegrenzter	
411	abgegriffen	0.27986215828043925
412	abgegriffene	0.9409157630530793
413	abgegriffenen	3.055210306267547
414	abgeguckt	0.13478753768486995
415	abgehackt	0.7066691722903462
416	abgehackte	0.3619018700361676
417	abgehackten	0.41979323742066343
418	abgehackter	
419	abgehacktes	0.0005455602060376805
420	abgehakt	0.021612009540728838
421	abgehalfterten	5.719874140072543
422	abgehalfterter	8.475408460959688
423	abgehalten	1.0224926294565773
424	abgehandelt	0.44120854447194136
425	abgehauen	55.26608803395699
426	abgeheftet	4.621058880730575
427	abgeheilt	
428	abgehen	2.236327026125849
429	abgehenden	1.848423552292231
430	abgehetzt	0.0027278010301884092
431	abgehoben	2.171334671300688
432	abgehobene	
433	abgehobenen	0.06996553957010981
434	abgeholfen	
435	abgeholt	24.899269162089425
436	abgeholzt	0.5680330253738997
437	abgeht	7.20507662957532
438	abgehängt	13.759277898928975
439	abgehärmt	1.848423552292231
440	abgehärtet	1.9785111753645532
441	abgehört	41.411331342511765
442	abgehörten	3.924361725997784
