	words	loglike
385	allee	0.17414531925399188
386	allein	0.007076956809789526
387	alleine	0.02199224396322598
388	alleingang	0.004679762447812496
389	alleinsein	0.002520448997662947
390	allem	0.015038461521481743
391	allemal	0.0017725774391700502
392	allen	0.0014773128337634955
393	allenfalls	0.01180584502383715
394	aller	0.0019250525774587423
395	allerdings	5.7842805843089855e-08
396	allergisch	0.00348453537892208
397	allerhand	0.004504925448077495
398	allerlei	2.9249378770068984e-05
399	allerletzten	0.0002486576319159972
400	allerwenigsten	0.012066677270458622
401	alles	0.0007365276413076041
402	allesamt	0.0006200570240442356
403	allgegenwärtig	0.001011393410656947
404	allgemein	0.009070580104177963
405	allgemeine	0.002532151081592703
406	allgemeinen	0.0025438014324819323
407	allianz	0.016202456127282563
408	allmächtiger	0.00024228368273798684
409	allmählich	0.002786411486711637
410	alls	0.0071035889543357815
411	alltag	0.00920654976055487
412	allzu	0.029328874320517548
413	alm	0.09216265868417228
414	almhütte	0.11451731557122316
415	almost	
416	along	
417	alptraum	0.00011251491923641851
418	already	
419	als	0.00123276054426932
420	alsbald	0.032087931249848635
421	also	0.007918015231239504
422	alt	0.005484529364255811
423	alt.	0.0015455589864176583
424	altar	0.000642989672598248
425	alte	0.003887234560771651
426	altem	0.0025868909821369895
427	alten	0.002888286215490891
428	altenhagen	
429	alter	0.00044446162297329204
430	alternative	0.0077578708056714515
431	alternativen	0.009598539527440577
432	alters	0.038770245730406425
433	altes	0.001577256891163616
434	altmodisch	0.0632861254061996
435	altmodische	0.014216326993897674
436	altmodischen	8.205944893621524e-08
437	altstadt	0.04271464095554825
438	always	
439	am	0.0007173084107938883
440	amaterasu	
441	ambulanz	0.028405019584558
442	ameisen	9.351092811097587e-05
443	amen	0.0002617493960784304
444	american	0.09738550153260729
445	amerika	0.0014848377730869184
446	amerikanische	0.002231472334715913
447	amerikanischen	0.0008731529605763054
448	amerikanischer	0.040567093380572836
449	ampel	0.006912630880646815
450	amsterdam	0.00520109869383586
451	amt	0.00669560867698317
452	amulett	0.013432547304579653
453	amüsant	0.1639986877246216
454	amüsieren	0.05914010807446443
455	amüsiert	0.06499775867939972
456	amüsierte	0.04808327405807837
457	amüsierten	0.03519261373300123
458	an	0.0003587633886535735
459	analyse	0.03589952186682496
460	analysen	
461	analysieren	0.01927411047239525
462	analysiert	0.008442945384367153
463	analysierte	0.008968595521244922
464	anbau	0.014359815030430625
465	anbetracht	0.005162816976358817
466	anbieten	0.008198919118654585
467	anblick	0.006828114675598799
468	anblickte	0.002732990064013261
469	anbot	0.0030737952675079956
470	anbringen	0.0005403386985943859
471	anbruch	0.010102215009551975
472	and	0.19839031406005264
473	andauernd	0.029441479630426086
474	andenken	0.010337459000716975
475	andere	4.962388153203546e-06
476	anderem	0.0020658371962055787
477	anderen	6.383318754057217e-05
478	anderer	0.0001088922460579728
479	andererseits	0.0059297423091167825
480	anderes	0.0003359981634050574
481	andermal	0.005021804908395492
482	andern	0.004010509523442113
483	andernfalls	3.1829355546445946e-05
484	anders	0.005321781859216852
485	anderswelt	
486	anderswo	0.00034010558764827926
487	anderthalb	0.0016313448633439327
488	anderweitig	0.01037143707650261
489	andeuten	0.00963205248933955
490	andeutung	0.002066512620024493
491	andeutungen	0.028500089235964088
492	androide	
493	androiden	
494	andächtig	0.022071627266913398
495	aneinander	0.0029474300477900384
496	anerkannt	0.0006368282727625867
497	anerkennen	0.0061100594905674314
498	anerkennend	0.006272898495453306
499	anerkennung	0.004236750458156795
500	anfall	0.002182625729715497
501	anfang	0.01597534051600079
502	anfangen	0.0014478008041691904
503	anfangs	7.579255288276852e-05
504	anfassen	0.0055554765322965854
505	anfertigen	0.020152441065154847
506	anfing	0.021975261512734753
507	anfingen	0.0002527318601312223
508	anfliegen	0.015914772113217315
509	anflug	0.0006105004551880963
510	anfordern	0.03375954396922755
511	anforderungen	0.00865446561682279
512	anfrage	0.005774604412671677
513	anfragen	0.007464408121141561
514	anfreunden	0.0014003763747116975
515	anfänger	0.0001862983610046295
516	anfängliche	0.0047404969455275905
517	anfängt	0.0039114075759912326
518	anfühlt	0.004703395486783111
519	anfühlte	0.0028021692946234387
520	anführer	0.021088647492400494
521	anführerin	0.008878395027151879
522	anführers	
523	angaben	0.015808592827211615
524	angeben	0.00030721023336469176
525	angeblich	0.0036353365091197215
526	angebliche	0.013316817026182905
527	angeblichen	0.005597034957930774
528	angebot	0.0042020590822507
529	angebote	0.0019461589102232647
530	angeboten	0.013085623646212012
531	angebracht	0.0004062273926812377
532	angebrachten	0.026221753149052868
533	angebrochen	0.0013202868991478295
534	angebunden	0.002883230705637684
535	angedeutet	0.024470699349842834
536	angeeignet	0.033314399538174964
537	angefahren	0.00014610389256054877
538	angefangen	0.01972988109256764
539	angefasst	0.007982085478210109
540	angefertigt	0.024173289647544255
541	angeflogen	0.017783183554334517
542	angefordert	0.021377668939765376
543	angefreundet	0.03270114533849931
544	angefühlt	0.013271682168792737
545	angeführt	0.006575090644034207
546	angefüllt	0.00014690084100559605
547	angegeben	0.0003206705123171196
548	angegriffen	0.0038707567356283112
549	angehalten	0.00033708574876716805
550	angehaltenem	0.0201174744939328
551	angehen	0.0033958707225635078
552	angeheuert	0.004581445141822354
553	angehoben	0.014874258199324303
554	angeht	0.0002690708648630932
555	angehören	0.0028727698252932546
556	angehörige	0.020619893309881697
557	angehörigen	0.005090503874692877
558	angehöriger	1.279320900240597e-06
559	angehört	0.0038582316076580282
560	angehörte	7.727925058305905e-05
561	angekleidet	1.917715481315795e-05
562	angekommen	0.001306098006482414
563	angekündigt	0.02898982849571375
564	angel	1.050472876444478e-05
565	angelangt	0.004292552072353496
566	angelaufen	0.0006813088932224711
567	angelegenheit	0.010372496781616468
568	angelegenheiten	0.015281516985311785
569	angelegt	0.0001126507157942669
570	angelegten	0.00026337051096368344
571	angelehnt	0.001449781127726547
572	angeln	0.0007453239924372261
573	angelockt	0.008162887374751758
574	angelogen	0.07835519328153913
575	angelte	9.619974572777417e-05
576	angemeldet	0.00018873006667994088
577	angemessen	0.05203600330454283
578	angenehm	0.029211541009520746
579	angenehme	0.03228442486365061
580	angenehmen	0.050170229083634804
581	angenehmer	0.020988789442327134
582	angenehmes	0.014588086554793149
583	angenommen	0.008907948107612553
584	angeordnet	0.00023214693379425364
585	angepasst	0.0019746867114565827
586	angeregt	0.045101463910903944
587	angerer	
588	angerichtet	0.010450887862972082
589	angerufen	0.0067425278117571145
590	angerührt	0.0018354777536165184
591	angesagt	0.026989274145197105
592	angesammelt	0.011550220072655331
593	angeschaut	0.01354777302683451
594	angeschlagen	0.0009266146242009133
595	angeschlossen	0.0006495447595544325
596	angeschnallt	0.011430407776281893
597	angeschossen	0.00640390084253804
598	angeschwollen	0.0022632274234585664
599	angesehen	0.0191660620869478
600	angesetzt	0.009498271168175833
601	angesicht	0.0028060694995119383
602	angesichts	0.006938102897343236
603	angesiedelt	0.0003459700440668163
604	angespannt	0.002419379565654434
605	angespannte	0.01507953804060902
606	angespannten	0.0016045896524465569
607	angesprochen	0.002399107913389601
608	angesprochene	0.00035759994778087993
609	angestarrt	0.0007175254797768989
610	angesteckt	0.0004899289144073438
611	angestellt	0.001088171253950181
612	angestellte	0.020337556531150852
613	angestellten	0.09092994572128793
614	angestellter	0.033919046918327506
615	angestrahlt	0.009797196945618035
616	angestrengt	0.0035128808894849296
617	angetan	0.0054564909422648855
618	angetreten	0.0009703456930089775
619	angetrieben	0.006036595861269324
620	angetroffen	0.00048493568096052465
621	angewachsen	0.007773306062329847
622	angewidert	0.00036043231213407894
623	angewiesen	9.267268419631334e-06
624	angewinkelt	0.011656552294170364
625	angewinkelten	
626	angewohnheit	0.005751906079199332
627	angewurzelt	0.022648735855558065
628	angewöhnt	0.0014963416557373706
629	angezeigt	0.0013727162281667125
630	angezogen	0.006845464704640324
631	angezündet	0.005460688434403638
632	angie	0.0047902786670549185
633	anging	0.002068417225192184
634	angreifen	0.01636909348509999
635	angreifenden	
636	angreifer	0.028248437014701446
637	angreifern	
638	angreifers	
639	angreift	0.010425794741553937
640	angrenzenden	0.005285386690519301
641	angriff	0.01536411194931792
642	angriffe	0.027305022069030224
643	angriffen	0.017452056335313066
644	angriffs	
645	angriffslustig	0.031116736022294283
646	angst	4.889575922326105e-06
647	angstvoll	0.0010102344450103207
648	anhaben	0.0031372573491328173
649	anhalten	0.0044057586274696345
650	anhaltspunkt	0.004950606852583321
651	anhaltspunkte	0.027924506384024647
652	anhand	0.005807697206643203
653	anheben	0.025393096116794932
654	anhieb	0.031479212679069175
655	anhielt	0.0014360537642640597
656	anhob	0.02668450359761011
657	anhängen	0.022903313929200413
658	anhänger	2.5048936252253197e-05
659	anhängern	
660	anhöhe	0.13201154921410654
661	anhören	0.019899965009649377
662	anhört	0.0005370322811555492
663	anhörte	0.004928587274241539
664	anika	
665	ankam	0.0007532964798484922
666	ankamen	0.02079924653686383
667	anker	0.0005052565464921353
668	anklage	0.01836428646128148
669	anklagend	0.0036969116385744474
670	ankommen	6.83466659555593e-05
671	ankommt	0.001634298325680907
672	ankunft	0.016806549030421357
673	ankämpfen	0.013209248113459884
674	ankömmling	
675	ankömmlinge	0.005208781611745789
676	ankündigte	0.009517222190690247
677	ankündigung	0.016765661902010703
678	anlage	0.0008860238616603695
679	anlagen	0.0030768610746935415
680	anlass	0.026256848101808464
681	anlauf	0.009444571819611667
682	anlaufen	0.003830337670531654
683	anlaß	0.012295313155419318
684	anlegen	0.0002691575381959608
685	anlegte	1.2488490659576289e-05
686	anliegen	0.0011326144085867344
687	anlächelte	0.019404445048234825
688	anmelden	0.0003392003193405137
689	anmeldung	0.0005367852523267165
690	anmerken	0.014168904386360266
691	anmessen	
692	anmut	0.0912063851221662
693	anmutende	0.004005401564721744
694	anmutenden	0.0025356231259066574
695	anmutig	0.05727735402250407
696	annahm	0.00954575258509266
697	annahme	0.00037638950618462935
698	annahmen	0.008924434646455443
699	annehme	0.00285463261384895
700	annehmen	0.005123505261534392
701	annimmt	0.0004249685863594024
702	annähernd	4.3287041884578414e-05
703	annäherung	9.862851811525937e-05
704	anomalie	0.020046163564265695
705	anonym	0.0032554619078989343
706	anonymen	0.005658882057180167
707	anordnung	0.003370774640751242
708	anordnungen	0.0010532043091695132
709	another	
710	anpassen	0.005156044196041746
711	anrede	0.0583191822728185
712	anrichte	0.00017289078916934812
713	anrichten	7.123420083873333e-06
714	anrief	0.006333803251980897
715	anruf	0.0005860656736931882
716	anrufbeantworter	0.0020674919709940624
717	anrufe	0.0036915660789889337
718	anrufen	0.004850955976653797
719	anrufer	0.009751821063719548
720	anruft	0.0023809998733110953
721	ans	0.0021134417630771837
722	ansah	0.015046351194003812
723	ansahen	0.010484482710901827
724	ansammlung	0.01987851426649116
725	ansatz	0.006936712053237402
726	ansatzweise	8.984660712448695e-06
727	anschauen	0.007213121576719465
728	anschaute	0.013963208278530377
729	anschauten	0.014386897336852833
730	anschein	0.00011958332470874767
731	anscheinend	0.007998526501877334
732	anschickte	0.0091305972261162
733	anschlag	0.024735063164835706
734	anschließen	0.021238624371541052
735	anschließend	0.0023753403112510823
736	anschließende	0.002606576588936836
737	anschließenden	0.0024018945532217877
738	anschloss	0.016448744341182833
739	anschlug	0.0024096243526990913
740	anschluss	0.0005159464587415992
741	anschläge	0.05164297056743855
742	anschrift	7.983446351792888e-05
743	anschuldigungen	0.02042246671072092
744	ansehe	0.0018832153835119138
745	ansehen	0.005929689466516192
746	ansetzen	0.003289476897580466
747	ansetzte	0.0007814903775354527
748	ansicht	0.023502783810099646
749	ansichten	0.0061513377761248725
750	ansiedlung	0.000652013061116946
751	ansieht	0.04233521447951303
752	ansinnen	0.022284254252592693
753	ansonsten	0.00451402719613005
754	anspannung	0.002834888332788152
755	anspielung	3.69095609024431e-05
756	ansprach	0.0004855069316406207
757	ansprache	0.003872062697911953
758	ansprechbar	4.075783173843094e-05
759	ansprechen	0.0003298048400064719
760	anspruch	0.005285330608036043
761	ansprüche	0.023447783421486533
762	anstalt	0.018801638425368222
763	anstalten	0.007187858387861897
764	anstand	0.008835800457197836
765	anstarren	0.015255898133342709
766	anstarrte	0.0002093323305781378
767	anstarrten	0.008676795419642018
768	anstatt	0.010224321866384067
769	anstecken	0.025273207328165688
770	ansteckend	0.019892019113583438
771	anstelle	0.00158841697300067
772	anstellen	0.0033515031585244666
773	anstellte	0.004654176530632083
774	anstellung	0.037452615947867085
775	anstoß	0.03837490947153164
776	anstoßen	0.014948085972210291
777	anstrengen	0.01947321845515458
778	anstrengend	0.027463249194833554
779	anstrengende	0.0019879459893688313
780	anstrengenden	0.003906390865838199
781	anstrengender	0.0010780782102453104
782	anstrengte	0.0005143522603534706
783	anstrengung	0.0017558546660763306
784	anstrengungen	0.00022591187949504328
785	anstrich	0.0064547829981724675
786	ansturm	0.01660145688990021
787	anständig	0.012876084884497666
788	anständige	8.85201498961063e-05
789	anständigen	1.9219597717951746e-05
790	anständiger	1.5747437711175448e-05
791	answer	
792	answered	
793	anteil	0.004545440955192503
794	anteilnahme	0.0007480244601212518
795	antennen	0.013310783874448517
796	anti	
797	antigravlift	
798	antigravplattform	
799	antigravschacht	
800	antiken	0.11906119365325424
801	antje	
802	antlitz	0.012973452995661619
803	antrag	0.00717211881900047
804	antrat	0.00013947168987336802
805	antreffen	0.0008106008939181373
806	antreten	0.00030035165657529925
807	antrieb	0.01300111150778431
808	antun	0.004357978711797928
809	antwort	0.00014059544533657998
810	antworte	0.00038428212135265503
811	antworten	0.0016439383982495889
812	antwortet	0.0010367388193724238
813	antwortete	0.0026305636853537206
814	antworteten	0.004054818547090638
815	anvertrauen	0.023912645550769808
816	anvertraut	0.028868087954723773
817	anwalt	1.7416680802813996e-07
818	anweisung	0.0031581974745313844
819	anweisungen	0.0005804416623487905
820	anwenden	0.0023489604442165635
821	anwendung	
822	anwesen	0.0026534769071544784
823	anwesend	0.02140991297364534
824	anwesenden	0.009817006819382149
825	anwesenheit	0.0018135068142859524
826	anwälte	0.1348437565535849
827	anwältin	0.0013655558784596636
828	any	
829	anyone	
830	anything	
831	anzahl	0.008354939660699166
832	anzeichen	0.00357714442755876
833	anzeige	0.00666298285875723
834	anzeigen	0.00028723254000475543
835	anzeigte	4.9238573928830735e-05
836	anziehen	0.010427123420305062
837	anziehend	0.22298075101097437
838	anziehungskraft	0.017079869073656814
839	anzog	0.00480869367384509
840	anzubieten	0.014375314754372162
841	anzufangen	0.00430362152058782
842	anzufassen	2.20770299089036e-05
843	anzufliegen	
844	anzug	4.147367729495882e-05
845	anzugehen	0.006672168331580642
846	anzugreifen	0.01703504720640517
847	anzugs	0.017271653739742786
848	anzuhalten	0.00047407827305888557
849	anzuheben	0.018545401169271288
850	anzuhören	0.0606177519536034
851	anzukämpfen	0.0023237544814306704
852	anzulegen	0.0005350424199496301
853	anzumerken	0.015174711473955944
854	anzunehmen	0.0065285275250658616
855	anzupassen	0.0002918791670152459
856	anzurichten	0.005199845744082802
857	anzurufen	0.006118979616260237
858	anzuschauen	0.003101158072878255
859	anzuschließen	0.021522822428165507
860	anzusehen	0.007112144135115569
861	anzusprechen	0.009878972260069684
862	anzustarren	2.7384911567895692e-05
863	anzustellen	0.006979162780174082
864	anzutreffen	0.010300601096293258
865	anzutreten	0.00024294374172703984
866	anzuvertrauen	0.025195089806282274
867	anzuwenden	0.008325910096965705
868	anzuziehen	0.014055409932178478
869	anzüge	0.007414907696002976
870	anzügen	0.015449758725216343
871	anzüglich	0.004780190121809504
872	anzünden	0.0032419110556020456
873	anästhesist	0.05312304970919891
874	apachen	
875	apartment	0.03248158461629773
