	words	loglike
551	abgerückt	0.05659899364041132
552	abgesackt	2.2780099656214685
553	abgesagt	22.50806445681235
554	abgesahnt	0.008404786516348739
555	abgesandte	
556	abgesandten	
557	abgesandter	
558	abgesaugt	1.1066146457301689
559	abgeschabt	
560	abgeschabte	0.008404786516348739
561	abgeschabten	0.4005653705934027
562	abgeschafft	0.11326553855318333
563	abgeschaltet	17.43078015142425
564	abgeschalteten	
565	abgeschaut	6.930968009718528
566	abgeschickt	0.565007911735457
567	abgeschieden	0.004268680690814236
568	abgeschiedene	0.008404786516348739
569	abgeschiedenen	3.9890670214196007
570	abgeschiedenheit	1.564658273522567
571	abgeschirmt	8.026801048603486
572	abgeschirmte	
573	abgeschirmten	
574	abgeschlachtet	
575	abgeschlafft	
576	abgeschlagen	2.085152031604532
577	abgeschlagene	
578	abgeschlagenheit	22.332306476361538
579	abgeschleppt	0.04081840998651698
580	abgeschliffen	0.004268680690814236
581	abgeschlossen	9.941937126719935
582	abgeschlossene	0.9557979256331612
583	abgeschlossenen	
584	abgeschlossener	0.005831201426646421
585	abgeschlossenes	6.450534233277152
586	abgeschlossenheit	
587	abgeschmackt	1.732742002429632
588	abgeschmeckt	0.2607763789204277
589	abgeschmettert	1.4336968884497425
590	abgeschminkt	
591	abgeschnallt	0.008404786516348739
592	abgeschnitten	4.0275458398104504
593	abgeschnittene	0.005831201426646421
594	abgeschnittenen	
595	abgeschnürt	0.7168484442248713
596	abgeschoben	9.2792868228235
597	abgeschossen	13.625461237146158
598	abgeschossene	
599	abgeschossenen	
600	abgeschottet	1.3435424153640283
601	abgeschotteten	
602	abgeschraubt	
603	abgeschreckt	0.11250970411937677
604	abgeschrieben	2.717190292178154
605	abgeschritten	
606	abgeschwatzt	5.1604273866217225
607	abgeschweift	0.05659899364041132
608	abgeschworen	1.3059079765333275
609	abgeschwächt	0.004268680690814236
610	abgeschätzt	
611	abgeschöpft	0.0710739377086505
612	abgeschüttelt	4.013401706685611
613	abgesegnet	1.449988802305521
614	abgesehen	3.8754116780877865
615	abgeseilt	0.2607763789204277
616	abgesenkt	0.05730000301335747
617	abgesessen	5.8452956265748925
618	abgesetzt	31.667671294677376
619	abgesetzten	
620	abgesichert	8.024470387607991
621	abgesicherte	
622	abgesicherten	
623	abgesondert	0.11865265008481529
624	abgespalten	
625	abgespannt	0.8528872525038169
626	abgespart	0.2389494814082903
627	abgespeichert	0.6791829777707719
628	abgespeist	3.4864685631486445
629	abgesperrt	12.614474499452292
630	abgesperrte	
631	abgesperrten	
632	abgespielt	0.07819021221368017
633	abgesplittert	
634	abgesplitterten	0.0710739377086505
635	abgespreizt	0.12027996833897658
636	abgespreizten	
637	abgesprengt	
638	abgesprochen	1.2454844318450853
639	abgesprochene	
640	abgesprochenen	
641	abgesprungen	0.5443848763919052
642	abgespult	0.3979092397979278
643	abgespurt	
644	abgestanden	0.5074406059076817
645	abgestandene	0.9470714715767645
646	abgestandenem	
647	abgestandenen	
648	abgestandener	0.05917819718285994
649	abgestandenes	0.7620195017921403
650	abgestattet	2.085152031604532
651	abgestaubt	0.0002003801803588806
652	abgesteckt	3.427241481017337
653	abgesteckten	
654	abgestellt	14.605289964231773
655	abgestellte	2.6761207001485356
656	abgestellten	40.69767233340279
657	abgestellter	
658	abgestelltes	
659	abgestempelt	2.503345991942261
660	abgestiegen	1.9897989107774237
661	abgestimmt	7.808417709763541
662	abgestimmte	0.2780172284115052
663	abgestimmten	
664	abgestochen	
665	abgestoppt	
666	abgestorben	0.5438109280734618
667	abgestorbene	1.7380465382529904
668	abgestorbenen	1.7380465382529904
669	abgestorbener	
670	abgestoßen	0.18052936851162027
671	abgestoßenen	
672	abgestrahlt	
673	abgestrahlte	
674	abgestrahlten	
675	abgestreift	3.254608189243893
676	abgestritten	0.11490969973974807
677	abgestumpft	1.1066146457301689
678	abgestumpften	
679	abgestürzt	0.08134619470589222
680	abgestürzte	0.05730000301335747
681	abgestürzten	3.928691470545079
682	abgestützt	0.8011307411868054
683	abgestützten	
684	abgesucht	0.2571615967448304
685	abgesunken	0.004268680690814236
686	abgesägt	0.9844667776663809
687	abgesägte	
688	abgesägten	
689	abgetakelte	
690	abgetakelten	
691	abgetan	11.005289526733918
692	abgetastet	0.11460000602671494
693	abgetaucht	0.9712059522358949
694	abgeteilt	
695	abgeteilten	
696	abgetragen	1.8258441536056145
697	abgetragene	1.7380465382529904
698	abgetragenen	5.2868305097449575
699	abgetragener	0.2389494814082903
700	abgetrennt	6.321989969737116
701	abgetrennte	0.11319798728082264
702	abgetrennten	2.913205603238416
703	abgetreten	
704	abgetretene	0.2389494814082903
705	abgetretenen	
706	abgetretener	
707	abgetrieben	2.931479173330205
708	abgetrocknet	0.11326553855318333
709	abgetropft	
710	abgetrotzt	
711	abgetupft	2.2780099656214685
712	abgetötet	1.7432342815743223
713	abgeurteilt	
714	abgewandelt	
715	abgewandelter	
716	abgewandert	2.5802136933108613
717	abgewandt	6.1160892737503225
718	abgewandtem	5.929681551221609
719	abgewandten	
720	abgewartet	0.0068711405021075755
721	abgewaschen	0.34082508895357067
722	abgewechselt	
723	abgewehrt	0.5074406059076817
724	abgewendet	0.012806042072467383
725	abgewetzt	
726	abgewetzte	3.427241481017337
727	abgewetzten	2.5347628237584123
728	abgewetzter	
729	abgewetztes	
730	abgewichen	0.05730000301335747
731	abgewickelt	0.031690478852318016
732	abgewiesen	2.7392362310265845
733	abgewimmelt	2.2860585053764186
734	abgewinkelt	
735	abgewinkt	2.9053904692905386
736	abgewinnen	0.41424738028001906
737	abgewischt	3.3056181497075823
738	abgewogen	2.433927286574766
739	abgeworben	0.3979092397979278
740	abgeworfen	2.766536614325423
741	abgewrackt	
742	abgewrackten	
743	abgewunken	0.2389494814082903
744	abgewälzt	0.2389494814082903
745	abgewöhnen	1.2311685437023012
746	abgewöhnt	0.9445291289500952
747	abgewürgt	
748	abgezapft	0.7620195017921403
749	abgezehrt	6.352601275042471
750	abgezeichnet	3.036588007266911
751	abgezirkelt	
752	abgezirkelten	0.008404786516348739
753	abgezockt	
754	abgezogen	16.29915896088653
755	abgezweigt	3.9452131500728242
756	abgeändert	0.008404786516348739
757	abgibst	0.3979092397979278
758	abgibt	0.11326553855318333
759	abging	0.07585598108229319
760	abgingen	0.6536667744113069
761	abglanz	0.6536667744113069
762	abgleich	
763	abgleichen	
764	abgleiten	
765	abglich	
766	abglitt	
767	abglitten	
768	abgrasen	0.0710739377086505
769	abgreifen	0.008404786516348739
770	abgrenzte	
771	abgrenzten	
772	abgrenzung	0.33959148888538593
773	abgrenzungen	
774	abgrund	5.794026512210699
775	abgrundes	0.2389494814082903
776	abgrunds	0.033619146065394956
777	abgrundtief	42.2733356854393
778	abgrundtiefe	4.474613437249
779	abgrundtiefen	0.8927201584403162
780	abgrundtiefer	0.11460000602671494
781	abgrundtiefes	2.5802136933108613
782	abgräbt	
783	abgründe	1.6932351923926108
784	abgründen	0.9073840504491988
785	abgänge	
786	abgängig	0.7620195017921403
787	abgöttisch	12.557415602628236
788	abgöttischer	0.7620195017921403
789	abhaben	0.3979092397979278
790	abhacken	
791	abhaken	1.1937277193937836
792	abhakte	
793	abhalte	
794	abhalten	1.5194419478750092
795	abhandeln	0.005831201426646421
796	abhanden	3.619573759283817
797	abhandengekommen	1.2311685437023012
798	abhandlung	6.352601275042471
799	abhandlungen	0.008404786516348739
800	abhang	0.04475733790097869
801	abhangs	
802	abhauen	9.826856920901923
803	abhaust	0.2389494814082903
804	abhaut	
805	abheben	6.529539882666638
806	abhebt	
807	abheilen	0.005831201426646421
808	abhelfen	1.732742002429632
809	abhetzen	3.8703205399662917
810	abhielt	3.3928066333517073
811	abhielten	1.8147681008983976
812	abhilfe	0.029156007133232187
813	abhimonda	
814	abhing	2.931479173330205
815	abhob	18.992844129954108
816	abhoben	10.300200313015656
817	abhold	0.4778989628165806
818	abhole	3.048078007168561
819	abholen	43.32420678459232
820	abholer	
821	abholst	5.929681551221609
822	abholt	2.356840357119574
823	abholte	3.1152746632831256
824	abholten	1.1066146457301689
825	abholung	
826	abholzen	0.05659899364041132
827	abholzung	
828	abholzungsrechte	
829	abhorchen	9.053530964484802
830	abhält	1.9643457352725395
831	abhänge	
832	abhängen	7.421485173516906
833	abhängig	22.301463906589042
834	abhängigen	
835	abhängigkeit	0.025000796579668583
836	abhängigkeitsverhältnis	1.732742002429632
837	abhängt	0.16758881840526962
838	abhöraktion	
839	abhöranlage	
840	abhöranlagen	
841	abhöreinrichtungen	
842	abhören	0.5908140208190336
843	abhörgenehmigung	
844	abhörgerät	
845	abhörgeräte	
846	abhörgeräten	
847	abhörsicher	
848	abhörsichere	
849	abhörsicheren	
850	abhörspezialisten	
851	abhört	0.05917819718285994
852	abhörte	0.7377745732145362
853	abhörtechnik	
854	abhörten	
855	abhörvorrichtungen	
856	abi	25.602512509306493
857	abigail	
858	abigails	
859	abitur	28.541796843791026
860	abiturienten	
861	abjagen	
862	abkam	0.7239147518567637
863	abkanzeln	0.14599058684304622
864	abkapseln	
865	abkapselte	0.7620195017921403
866	abkassieren	
867	abkassiert	0.9073840504491988
868	abkaufen	2.445852249082435
869	abkauft	0.0710739377086505
870	abkaufte	
871	abkehr	
872	abkippen	
873	abklang	0.21322181312595423
874	abklangen	0.2389494814082903
875	abklappern	3.684687668750724
876	abklatsch	0.05659899364041132
877	abklatschen	
878	abklemmen	2.5802136933108613
879	abklingen	4.195299485126338
880	abklingenden	
881	abklingt	1.1621561877162145
882	abklopfen	
883	abklopfte	0.0002003801803588806
884	abklären	20.64170954648689
885	abknallen	
886	abknicken	1.732742002429632
887	abknickte	
888	abknöpfen	
889	abkommandiert	3.173131409033701
890	abkommen	0.3367295298621791
891	abkommens	
892	abkoppeln	
893	abkratzen	
894	abkratzt	2.5802136933108613
895	abkömmlich	0.11319798728082264
896	abkömmling	
897	abkömmlinge	
898	abkühlen	0.07284071094447175
899	abkühlt	0.0710739377086505
900	abkühlte	1.5182940036334556
901	abkühlten	
902	abkühlung	0.22387255046422228
903	abkürzen	3.254608189243893
904	abkürzung	0.946851154925759
905	abkürzungen	
906	abladen	0.34082508895357067
907	ablage	4.167184376072635
908	ablagefläche	
